minute,bid,ask
1746506640,94433.18907563025,94434.22268907563
1746506700,94458.5142857143,94459.8126984127
1746506760,94508.83950617284,94509.95987654322
1746506820,94511.74615384615,94512.85769230769
1746506880,94483.13574660633,94484.19457013575
1746506940,94485.50943396226,94486.57735849057
1746507000,94517.26785714286,94518.50446428571
1746507060,94524.80542986425,94525.9773755656
1746507120,94527.10245901639,94528.11475409837
1746507180,94522.85826771654,94524.01968503937
1746507240,94550.15286624203,94551.33757961783
1746507300,94568.50522648083,94569.5993031359
1746507360,94562.91126279863,94564.22525597269
1746507420,94541.68695652173,94542.78695652174
1746507480,94559.23451327434,94560.23451327434
1746507540,94561.0,94562.0
1746507600,94574.17647058824,94575.46274509803
1746507660,94595.45871559632,94596.49082568807
1746507720,94565.04582210243,94566.32884097035
1746507780,94570.33146067416,94571.33146067416
1746507840,94556.22832369943,94557.49132947977
1746507900,94516.45757575758,94517.8090909091
1746507960,94506.36177474403,94507.69965870307
1746508020,94471.11111111111,94472.11111111111
1746508080,94485.47457627118,94486.53813559322
1746508140,94500.8619047619,94501.93809523809
1746508200,94501.30341880342,94502.49145299145
1746508260,94476.75105485233,94477.79746835443
1746508320,94479.13852813853,94480.13852813853
1746508380,94482.54672897197,94483.6355140187
1746508440,94474.18848167539,94475.20942408378
1746508500,94475.32962962963,94476.47037037037
1746508560,94469.09385113268,94470.36569579288
1746508620,94430.22222222222,94431.24242424243
1746508680,94417.8935483871,94419.0064516129
1746508740,94396.28037383177,94397.42679127726
1746508800,94400.0,94401.0
1746508860,94389.20253164557,94390.52848101266
1746508920,94333.56683168317,94334.85643564357
1746508980,94337.14406779662,94338.20762711864
1746509040,94337.59401709402,94338.70512820513
1746509100,94326.75562700964,94327.95176848874
1746509160,94353.30932203389,94354.83474576271
1746509220,94356.0460251046,94357.05020920502
1746509280,94356.0,94357.0
1746509340,94339.28270042194,94340.34599156117
1746509400,94335.02155172414,94336.03879310345
1746509460,94337.0,94338.0
1746509520,94287.59870550162,94288.98705501619
1746509580,94290.59851301115,94291.66171003718
1746509640,94287.98943661971,94289.11267605633
1746509700,94303.06048387097,94304.09274193548
1746509760,94313.5,94314.918699187
1746509820,94327.55,94328.55
1746509880,94329.0,94330.18292682926
1746509940,94332.41739130435,94333.49565217391
1746510000,94340.12554112554,94341.33333333333
1746510060,94369.2850877193,94370.50877192983
1746510120,94380.0,94381.0
1746510180,94380.0,94381.0
1746510240,94349.44169611308,94350.64664310955
1746510300,94330.46242774566,94331.62427745665
1746510360,94346.81012658228,94347.9535864979
1746510420,94351.52966101695,94352.61016949153
1746510480,94349.24842767295,94350.66981132075
1746510540,94351.36363636363,94352.81339712918
1746510600,94357.0,94358.0
1746510660,94349.27443609023,94350.59022556391
1746510720,94300.57090909091,94301.65090909091
1746510780,94304.06837606838,94305.0982905983
1746510840,94306.0,94307.0
1746510900,94315.21097046413,94316.3670886076
1746510960,94331.61676646706,94332.67065868263
1746511020,94332.14893617021,94333.14893617021
1746511080,94298.50684931508,94299.87671232877
1746511140,94295.82587064676,94297.04477611941
1746511200,94313.76097560975,94314.85365853658
1746511260,94325.02212389381,94326.1017699115
1746511320,94326.0,94327.0
1746511380,94334.5,94335.52873563218
1746511440,94339.25443786982,94340.26035502959
1746511500,94369.43951612903,94370.99193548386
1746511560,94397.0,94398.0
1746511620,94401.26335877863,94402.43511450382
1746511680,94405.89516129032,94406.97177419355
1746511740,94404.0,94405.0
1746511800,94427.45871559632,94428.68348623853
1746511860,94415.52380952382,94416.68095238095
1746511920,94405.0,94406.0
1746511980,94405.0,94406.0
1746512040,94406.4251497006,94407.4491017964
1746512100,94409.27777777778,94410.31944444444
1746512160,94392.44339622642,94393.54088050315
1746512220,94397.55555555556,94398.83492063492
1746512280,94434.19072164949,94435.40721649484
1746512340,94440.63878326995,94441.66539923954
1746512400,94446.91707317073,94447.91707317073
1746512460,94436.91608391609,94438.02097902098
1746512520,94424.0,94425.0
1746512580,94433.01393728223,94434.11149825784
1746512640,94417.0,94418.0
1746512700,94417.0,94418.0
1746512760,94425.09433962264,94426.71698113208
1746512820,94388.84020618557,94389.85567010309
1746512880,94392.64593301436,94393.68899521531
1746512940,94392.75376884422,94393.77889447236
1746513000,94405.7385620915,94406.93137254902
1746513060,94392.325,94393.42142857143
1746513120,94366.31390134529,94367.55605381166
1746513180,94356.17,94357.18
1746513240,94355.0,94356.0
1746513300,94367.49056603774,94368.59748427673
1746513360,94410.31981981982,94411.97297297297
1746513420,94449.49003984063,94450.56175298805
1746513480,94449.83428571429,94450.86285714286
1746513540,94445.4979757085,94446.57085020244
1746513600,94433.8085106383,94434.84574468085
1746513660,94431.0,94432.0
1746513720,94432.34810126582,94433.36075949368
1746513780,94437.9900990099,94439.10396039604
1746513840,94442.0,94443.0
1746513900,94441.02923976608,94442.07602339181
1746513960,94433.0,94434.0
1746514020,94405.25,94406.60655737705
1746514080,94415.07929515418,94416.19823788546
1746514140,94435.59411764707,94436.67647058824
1746514200,94436.9156626506,94438.1626506024
1746514260,94432.28467153285,94433.35036496351
1746514320,94433.1129032258,94434.2258064516
1746514380,94427.0,94428.0
1746514440,94423.92957746479,94425.00469483568
1746514500,94414.24152542373,94415.25847457627
1746514560,94420.89795918367,94421.91836734694
1746514620,94423.10160427807,94424.16577540107
1746514680,94427.53398058252,94428.57766990291
1746514740,94448.27272727272,94449.41883116883
1746514800,94468.18181818182,94469.19354838709
1746514860,94483.6699669967,94484.89108910892
1746514920,94558.72706935123,94560.4004474273
1746514980,94563.66808510639,94564.84255319148
1746515040,94548.14098360656,94549.16393442624
1746515100,94543.42899408285,94544.45562130178
1746515160,94523.37906137184,94524.46209386282
1746515220,94513.4,94514.45151515151
1746515280,94503.51037344398,94504.58091286306
1746515340,94520.05498281786,94521.13058419243
1746515400,94524.80858085808,94525.900990099
1746515460,94517.42934782608,94518.59510869565
1746515520,94515.0,94516.0
1746515580,94471.29824561403,94472.69674185464
1746515640,94452.11278195489,94453.16917293234
1746515700,94446.76170212765,94447.88510638298
1746515760,94428.12698412698,94429.33730158731
1746515820,94433.88571428572,94434.90204081632
1746515880,94419.35897435897,94420.58241758242
1746515940,94389.54661016949,94390.55508474576
1746516000,94416.40293040292,94417.68864468865
1746516060,94404.36866359448,94405.46082949308
1746516120,94415.87121212122,94417.02651515152
1746516180,94424.77777777778,94425.78333333334
1746516240,94400.9,94402.00322580645
1746516300,94389.83203125,94390.84375
1746516360,94392.0,94393.0
1746516420,94388.70297029703,94389.74752475247
1746516480,94393.69230769231,94394.92307692308
1746516540,94397.68899521531,94398.68899521531
1746516600,94400.92261904762,94402.03869047618
1746516660,94444.31366459628,94445.74534161491
1746516720,94467.6835443038,94468.8006329114
