"symbol","exchange","valid_from","multiplier","swap_funding_period","swap_funding_base_rate_bps","swap_funding_floor","swap_funding_cap","swap_funding_payment_frequency","swap_funding_clamp_range_high","swap_funding_clamp_range_low","swap_impact_notional"
PSWP-AVAX/USDT,okex,2026-01-13 16:04:54.669147000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-13 16:04:54.669147000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BTC/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 16:06:15.642266000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,okex,2026-01-13 16:08:30.210035000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-13 16:08:30.210035000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,okex,2026-01-13 16:08:30.210035000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-AVAX/USDT,okex,2026-01-13 16:08:30.210035000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,kusw,2026-01-13 16:08:53.399745000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-13 16:08:53.399745000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-PIPPIN/USDT,kusw,2026-01-13 17:02:23.811124000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 17:03:05.388572000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 17:03:05.388572000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 17:05:58.239593000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 18:01:33.868275000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 18:01:33.868275000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 18:01:59.290058000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 18:04:59.137770000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 19:01:26.708153000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 19:02:57.894869000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 19:02:57.894869000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 19:06:19.271692000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 20:03:10.296233000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 20:03:10.296233000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 20:03:10.296233000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-13 20:03:10.296233000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-13 20:03:10.296233000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 20:03:40.863806000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-13 20:03:40.863806000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-13 20:03:40.863806000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-13 20:03:40.863806000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-13 20:03:40.863806000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 20:03:40.863806000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,kusw,2026-01-13 20:05:51.696089000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-13 20:05:51.696089000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 20:05:51.696089000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-13 20:05:51.696089000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,okex,2026-01-13 20:07:05.999532000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-13 20:07:05.999532000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-13 20:07:05.999532000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 21:01:40.217491000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 21:01:40.217491000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 21:03:26.103134000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 21:05:10.869897000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 22:01:11.522397000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 22:01:11.522397000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 22:01:34.386476000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 22:04:39.107014000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-13 23:01:55.599375000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-13 23:02:52.028637000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 23:02:52.028637000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-13 23:06:21.043188000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 00:01:37.295147000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 00:01:37.295147000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 00:01:37.295147000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,okex,2026-01-14 00:04:18.432519000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 00:04:18.432519000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-BERA/USDT,okex,2026-01-14 00:04:18.432519000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 00:04:18.432519000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 00:04:18.432519000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 00:04:18.432519000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 00:04:18.432519000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,okex,2026-01-14 00:04:18.432519000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-AVAX/USDT,okex,2026-01-14 00:04:18.432519000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-14 00:04:18.432519000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 00:04:21.543306000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 00:06:58.267393000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-AVAX/USDT,okex,2026-01-14 00:07:47.289417000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 00:07:47.289417000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-14 00:07:47.289417000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 00:07:47.289417000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-PIPPIN/USDT,okex,2026-01-14 00:07:47.289417000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 01:01:47.645450000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 01:02:33.902712000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 01:02:33.902712000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 01:06:00.417898000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 02:00:54.854672000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 02:00:54.854672000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 02:02:00.061841000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 02:04:25.489933000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 03:01:15.549069000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 03:02:37.205491000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 03:02:37.205491000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 03:06:06.603597000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,kusw,2026-01-14 04:03:46.729263000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 04:03:46.729263000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 04:03:46.729263000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 04:03:46.729263000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-PIPPIN/USDT,kusw,2026-01-14 04:03:46.729263000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-BERA/USDT,okex,2026-01-14 04:04:02.769515000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 04:04:02.769515000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 04:04:02.769515000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 04:04:02.769515000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 04:04:02.769515000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 04:04:02.769515000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,kusw,2026-01-14 04:06:20.462583000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 04:06:20.462583000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 04:06:20.462583000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 04:06:20.462583000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,okex,2026-01-14 04:07:32.438293000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 04:07:32.438293000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 04:07:32.438293000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 05:02:02.364921000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 05:02:02.364921000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 05:03:25.933400000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 05:05:28.798846000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 06:00:55.608320000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 06:03:31.402879000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 06:03:31.402879000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 06:06:56.634762000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 07:01:24.914620000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 07:01:34.111309000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 07:01:34.111309000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 07:05:02.570756000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 08:02:50.111658000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BERA/USDT,okex,2026-01-14 08:02:50.792135000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 08:02:50.792135000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-KAITO/USDT,okex,2026-01-14 08:02:50.792135000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 08:02:50.792135000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,okex,2026-01-14 08:02:50.792135000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-PIPPIN/USDT,okex,2026-01-14 08:02:50.792135000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 08:02:50.792135000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 08:02:50.792135000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-AVAX/USDT,okex,2026-01-14 08:02:50.792135000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-14 08:02:50.792135000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 08:05:28.839922000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,okex,2026-01-14 08:06:16.143054000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 08:06:16.143054000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 08:06:16.143054000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 08:06:16.143054000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-AVAX/USDT,okex,2026-01-14 08:06:16.143054000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,kusw,2026-01-14 09:02:04.448617000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 09:04:20.800534000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 09:04:20.800534000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 09:07:49.901692000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 10:01:40.446572000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 10:02:37.524985000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 10:02:37.524985000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 10:06:01.889885000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 11:01:37.971479000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 11:04:12.653704000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 11:04:12.653704000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 11:07:40.766794000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 12:01:10.274986000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 12:01:10.274986000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 12:01:10.274986000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 12:02:15.607437000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 12:02:15.607437000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 12:02:15.607437000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-14 12:02:15.607437000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 12:02:15.607437000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 12:02:15.607437000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,kusw,2026-01-14 12:03:57.808580000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 12:03:57.808580000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 12:03:57.808580000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 12:03:57.808580000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 12:05:41.744241000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 12:05:41.744241000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 12:05:41.744241000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,kusw,2026-01-14 12:06:31.427067000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 12:06:31.427067000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-PIPPIN/USDT,kusw,2026-01-14 13:03:06.533594000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 13:03:53.391800000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 13:03:53.391800000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 13:07:23.743735000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 14:02:12.989843000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 14:02:12.989843000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 14:02:39.417434000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 14:05:37.773379000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 15:03:17.622528000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 15:04:32.989041000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 15:04:32.989041000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
